882,1585,904,3,0
883,1585,905,3,0
884,1585,906,3,0
885,1585,907,3,0
892,1585,893,2,1
893,1584,894,2,1
896,1585,918,3,0
897,1585,919,3,0
898,1585,920,3,0
899,1585,921,3,0
903,1585,925,3,0
904,1584,926,3,0
904,1585,926,3,0
905,1585,927,3,0
906,1585,928,3,0
907,1585,929,3,0
914,1585,915,2,1
915,1584,916,2,1
918,1585,940,3,0
919,1585,941,3,0
920,1585,942,3,0
921,1585,943,3,0
925,1585,1585,4,0
926,1584,948,3,0
926,1585,925,1,2
927,1585,926,1,2
928,1585,927,1,2
929,1585,928,1,2
936,1585,937,2,1
937,1584,938,2,1
940,1585,941,2,1
941,1585,942,2,1
942,1585,943,2,1
943,1585,944,2,1
947,1585,925,0,3
948,1584,970,3,0
958,1585,959,2,1
959,1584,960,2,1
969,1585,947,0,3
970,1584,992,3,0
980,1585,981,2,1
981,1584,982,2,1
991,1585,969,0,3
992,1584,1014,3,0
1002,1585,1003,2,1
1003,1584,1004,2,1
1013,1585,991,0,3
1014,1584,1036,3,0
1024,1585,1025,2,1
1025,1584,1026,2,1
1035,1585,1013,0,3
1036,1584,1058,3,0
1046,1585,1047,2,1
1047,1584,1048,2,1
1057,1585,1035,0,3
1058,1584,1080,3,0
1068,1585,1069,2,1
1069,1584,1070,2,1
1079,1585,1057,0,3
1080,1584,1102,3,0
1090,1585,1091,2,1
1091,1584,1092,2,1
1101,1585,1079,0,3
1102,1584,1124,3,0
1112,1585,1113,2,1
1113,1584,1114,2,1
1123,1585,1101,0,3
1124,1584,1146,3,0
1134,1585,1135,2,1
1135,1584,1136,2,1
1145,1585,1123,0,3
1146,1584,1168,3,0
1156,1585,1157,2,1
1157,1584,1158,2,1
1167,1585,1145,0,3
1168,1584,1190,3,0
1178,1585,1179,2,1
1179,1584,1180,2,1
1189,1585,1167,0,3
1190,1584,1212,3,0
1200,1585,1201,2,1
1201,1584,1202,2,1
1211,1585,1189,0,3
1212,1584,1234,3,0
1222,1585,1223,2,1
1223,1584,1224,2,1
1233,1585,1211,0,3
1234,1584,1256,3,0
1244,1585,1245,2,1
1245,1584,1246,2,1
1255,1585,1233,0,3
1256,1584,1278,3,0
1266,1585,1267,2,1
1267,1584,1268,2,1
1277,1585,1255,0,3
1278,1584,1300,3,0
1288,1585,1289,2,1
1289,1584,1290,2,1
1299,1585,1277,0,3
1300,1584,1322,3,0
1310,1585,1311,2,1
1311,1584,1312,2,1
1321,1585,1299,0,3
1322,1584,1344,3,0
1332,1585,1333,2,1
1333,1584,1334,2,1
1343,1585,1321,0,3
1344,1584,1366,3,0
1354,1585,1355,2,1
1355,1584,1356,2,1
1365,1585,1343,0,3
1366,1584,1388,3,0
1376,1585,1377,2,1
1377,1584,1378,2,1
1387,1585,1365,0,3
1388,1584,1410,3,0
1398,1585,1399,2,1
1399,1584,1400,2,1
1409,1585,1387,0,3
1410,1584,1432,3,0
1420,1585,1421,2,1
1421,1584,1422,2,1
1431,1585,1409,0,3
1432,1584,1454,3,0
1442,1585,1443,2,1
1443,1584,1444,2,1
1453,1585,1431,0,3
1454,1584,1476,3,0
1464,1585,1465,2,1
1465,1584,1466,2,1
1475,1585,1453,0,3
1476,1584,1498,3,0
1477,1584,1499,3,0
1478,1584,1500,3,0
1479,1584,1501,3,0
1486,1585,1487,2,1
1487,1584,1488,2,1
1490,1584,1512,3,0
1491,1584,1513,3,0
1492,1584,1514,3,0
1497,1585,1475,0,3
1498,1584,1520,3,0
1499,1584,1521,3,0
1500,1584,1522,3,0
1501,1584,1523,3,0
1508,1585,1509,2,1
1509,1584,1510,2,1
1512,1584,1534,3,0
1513,1584,1535,3,0
1514,1584,1536,3,0
1519,1585,1497,0,3
1520,1584,1584,4,0
1521,1584,1520,1,2
1522,1584,1521,1,2
1523,1584,1522,1,2
1530,1585,1531,2,1
1531,1584,1532,2,1
1534,1584,1535,2,1
1535,1584,1536,2,1
1536,1584,1537,2,1
1541,1585,1519,0,3
1542,1584,1520,0,3
1552,1585,1553,2,1
1553,1584,1554,2,1
1563,1585,1541,0,3
1564,1584,1542,0,3
1574,1585,1575,2,1
1575,1584,1576,2,1
1584,1585,1520,0,4
1585,1584,925,0,4
